,src,tgt,distance
0,429,400,17.804493814764857
1,429,572,90.02777349240623
2,399,400,19.6468827043885
3,399,339,30.066592756745816
4,400,339,40.8166632639171
5,1253,1196,49.51767361255979
6,1253,1189,42.15447781671598
7,1054,1041,18.681541692269406
8,1054,1071,19.1049731745428
9,1054,1498,371881.0
10,1044,1082,33.97057550292606
11,1044,139,396448.0
12,1044,887,24050.0
13,1044,619,114568.0
14,1044,430,237650.0
15,1044,835,36826.0
16,1044,896,19961.0
17,1044,696,81170.0
18,1044,273,299536.0
19,1044,727,66573.0
20,1044,739,72410.0
21,1044,786,48082.0
22,1044,604,131338.0
23,1110,1075,34.058772731852805
24,1110,1142,45.27692569068709
25,18,224,161.92899678562824
26,18,339,181.0331461362808
27,339,224,104.01922899156675
28,1084,1041,30.23243291566195
29,1084,1071,22.80350850198276
30,1071,1041,19.6468827043885
31,1196,1426,159.31415505221122
32,1196,1082,74.72616676907762
33,1189,1093,81.83520025025906
34,1189,1113,53.009433122794285
35,1534,1498,32645.0
36,2129,2121,18.027756377319946
37,2129,2139,43.04648650006177
38,1056,1020,30.805843601498726
39,1056,2069,510637.0
40,2104,2113,45.70557952810576
41,2104,2123,85520.0
42,51,43,38.47076812334269
43,51,123,40.44749683231337
44,960,942,28.42534080710379
45,572,609,24.351591323771842
46,572,2069,1229033.0
47,666,2069,1017370.0
48,453,421,72.03471385380801
49,1083,1093,39.319206502675
50,1083,1113,19.4164878389476
51,1083,1082,42.0
52,1093,1113,51.19570294468082
53,1093,535,247780.0
54,1093,434,531533.0
55,1093,478,498797.0
56,1093,37,511705.0
57,1093,53,736200.0
58,1093,10,652680.0
59,1093,884,29938.0
60,1093,914,81797.0
61,1093,173,492509.0
62,1093,80,1089733.0
63,1093,25,893306.0
64,1093,7,952121.0
65,1093,21,795362.0
66,1093,566,383877.0
67,1093,374,684370.0
68,1093,437,256969.0
69,1093,809,91076.0
70,1093,750,139410.0
71,1093,259,395093.0
72,1093,8,1049981.0
73,1093,232,940288.0
74,1093,166,816930.0
75,1093,118,834760.0
76,1093,302,464525.0
77,1093,153,714589.0
78,1093,294,591205.0
79,1093,39,597428.0
80,1093,159,443556.0
81,1093,163,908125.0
82,1093,267,532633.0
83,1093,31,713233.0
84,1093,647,231298.0
85,1093,370,587957.0
86,1093,773,74000.0
87,1093,316,800797.0
88,1093,241,807349.0
89,1093,94,664850.0
90,1093,416,469521.0
91,1093,148,585562.0
92,1113,1082,34.88552708502482
93,638,577,50.0
94,1595,1569,15.524174696260024
95,1595,1598,35.014282800023196
96,619,626,32.38826948140329
97,2141,2142,29.0
98,2141,2123,29.832867780352597
99,2141,2128,27.85677655436824
100,2065,2086,1690.0
101,2139,2124,46.32493928760188
102,2111,2121,18.439088914585774
103,2111,2085,21.93171219946131
104,2111,2101,26.476404589747453
105,2101,2090,20.0
106,2121,2142,72.91776189653656
107,2142,2128,32.202484376209235
108,2090,1561,96770.0
109,2090,1594,86050.0
110,2090,2064,1156.0
111,2090,1958,7713.0
112,2090,1677,65101.0
113,2090,1973,5769.0
