,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 12)",0,2,0,2,0,0,5,0
"('cell', 505)",0,0,1,2,0,0,2,0
"('cell', 10)",0,0,0,1,0,0,1,0
"('cell', 213)",0,0,0,1,0,0,0,0
"('cell', 325)",0,0,1,0,0,0,0,0
"('cell', 1610)",0,0,0,0,1,0,0,0
"('cell', 1332)",0,0,0,2,0,0,7,1
"('cell', 1336)",0,0,0,2,0,0,9,1
"('cell', 1344)",0,0,0,2,0,0,8,1
"('cell', 842)",0,0,1,3,0,0,5,0
"('cell', 830)",0,0,1,3,0,1,6,0
"('cell', 826)",0,0,1,3,0,1,5,0
"('cell', 98)",0,0,1,1,0,0,2,0
"('cell', 5)",0,0,0,0,0,0,8,0
"('cell', 11)",0,2,0,2,0,0,5,0
"('cell', 511)",0,0,1,2,0,0,0,0
"('cell', 464)",0,0,1,1,0,0,0,0
"('cell', 334)",0,0,1,0,0,0,0,0
"('cell', 352)",0,0,3,0,0,0,0,0
"('cell', 217)",0,0,0,1,0,0,3,0
"('cell', 1570)",0,0,1,0,1,0,1,0
"('cell', 1607)",0,0,0,0,1,0,1,0
"('cell', 1393)",0,0,0,2,0,0,8,0
"('cell', 1453)",0,0,0,1,0,0,9,0
"('cell', 1457)",0,0,0,2,0,0,14,0
"('cell', 797)",0,0,0,2,0,0,5,0
"('cell', 755)",0,0,0,4,0,0,7,0
"('cell', 798)",0,0,0,2,0,2,5,0
"('cell', 785)",0,0,0,2,0,2,9,0
"('cell', 771)",0,0,0,3,0,2,11,0
"('cell', 1320)",0,0,0,2,0,0,13,1
"('cell', 1096)",0,0,1,0,0,0,7,0
"('cell', 550)",0,0,0,2,0,0,4,0
"('cell', 598)",0,0,0,3,0,0,5,0
"('cell', 40)",0,0,0,2,0,1,9,1
"('cell', 45)",0,0,0,4,0,1,12,1
"('cell', 29)",0,0,0,2,0,1,6,1
"('cell', 7)",1,2,0,1,0,0,3,0
"('cell', 739)",0,0,1,1,0,0,14,0
"('cell', 753)",0,0,1,3,0,1,15,0
"('cell', 807)",0,0,0,3,0,1,17,0
"('cell', 541)",0,0,2,1,0,0,8,0
"('cell', 577)",0,0,1,0,0,0,2,0
"('cell', 574)",0,0,2,0,0,0,6,0
"('cell', 548)",0,0,2,0,0,0,4,0
"('cell', 492)",0,0,1,0,0,0,0,0
"('cell', 479)",0,0,1,0,0,0,0,0
"('cell', 224)",0,0,0,2,0,0,4,1
"('cell', 169)",0,0,0,4,0,2,7,0
"('cell', 152)",0,0,0,4,0,3,11,0
"('cell', 183)",0,0,0,3,0,2,7,0
"('cell', 172)",0,0,0,3,0,1,5,0
"('cell', 216)",0,0,0,3,0,1,4,0
"('cell', 227)",0,0,0,3,0,1,6,1
"('cell', 193)",0,0,0,4,0,1,3,1
"('cell', 3)",0,0,0,1,0,0,1,0
"('cell', 2)",0,0,0,0,0,0,8,0
"('cell', 155)",0,0,0,1,0,1,3,0
"('cell', 175)",0,0,0,1,0,0,0,0
"('cell', 556)",0,0,0,1,0,1,12,0
"('cell', 589)",0,0,3,1,0,1,18,0
"('cell', 203)",0,0,0,3,0,4,3,0
"('cell', 191)",0,0,0,3,0,2,8,0
"('cell', 167)",0,0,0,3,0,4,9,0
"('cell', 208)",0,0,0,2,0,0,2,0
"('cell', 328)",0,0,1,3,0,3,7,0
"('cell', 632)",0,0,0,1,0,3,10,0
"('cell', 650)",0,0,0,2,0,7,11,1
"('cell', 687)",0,0,1,0,1,3,8,0
"('cell', 578)",0,0,0,3,0,1,5,0
"('cell', 725)",0,0,0,5,0,3,9,0
"('cell', 1518)",0,0,0,0,1,0,5,0
"('cell', 1364)",0,0,0,3,0,0,10,0
"('cell', 1482)",0,0,1,1,0,0,14,0
"('cell', 1525)",0,0,1,1,1,0,4,0
"('cell', 1420)",0,0,0,2,0,0,13,0
"('cell', 1379)",0,0,0,3,0,0,12,0
"('cell', 1596)",0,0,0,0,2,0,0,0
"('cell', 697)",0,0,2,0,1,1,5,0
"('cell', 776)",0,0,1,0,1,1,5,0
"('cell', 791)",0,0,2,0,2,1,5,0
"('cell', 990)",0,0,3,0,1,0,0,0
"('cell', 928)",0,0,2,0,1,0,0,0
"('cell', 663)",0,0,1,1,1,1,11,0
"('cell', 689)",0,0,1,0,1,1,8,0
"('cell', 631)",0,0,0,1,0,4,10,0
"('cell', 648)",0,0,1,1,1,3,10,0
"('cell', 654)",3,0,0,5,0,6,6,0
"('cell', 729)",2,0,0,5,0,5,9,0
"('cell', 1273)",0,0,0,1,0,0,8,1
"('cell', 1250)",0,0,0,2,0,0,14,1
"('cell', 1284)",0,0,0,2,0,0,13,1
"('cell', 1312)",0,0,0,2,0,0,7,1
"('cell', 610)",0,0,0,3,0,0,9,0
"('cell', 611)",0,0,0,3,0,0,9,0
"('cell', 246)",0,0,2,1,0,2,8,0
"('cell', 168)",0,0,2,1,0,0,5,0
"('cell', 199)",0,0,2,4,0,0,13,1
"('cell', 197)",0,0,2,3,0,0,12,1
"('cell', 1)",0,0,0,2,0,0,2,0
"('cell', 35)",0,0,0,4,0,1,11,1
"('cell', 13)",0,0,0,2,0,1,6,1
"('cell', 236)",0,0,2,3,0,0,10,0
"('cell', 219)",0,0,2,3,0,0,11,0
"('cell', 225)",0,0,2,1,0,0,10,0
"('cell', 16)",0,2,0,2,0,1,6,0
"('cell', 885)",0,0,1,1,2,0,7,0
"('cell', 880)",0,0,1,1,2,0,11,0
"('cell', 734)",0,0,2,0,0,5,9,1
"('cell', 671)",0,0,1,0,0,0,7,0
"('cell', 709)",0,0,1,0,0,0,11,0
"('cell', 623)",0,0,1,0,0,0,9,0
"('cell', 661)",0,0,1,0,0,0,7,0
"('cell', 244)",0,0,3,3,0,0,8,0
"('cell', 424)",0,0,2,1,0,2,9,1
"('cell', 314)",0,0,3,1,0,0,4,0
"('cell', 245)",0,0,3,0,0,0,6,0
"('cell', 418)",0,0,1,1,0,0,11,0
"('cell', 432)",0,0,2,1,0,0,7,0
"('cell', 433)",0,0,1,1,0,0,10,0
"('cell', 235)",0,0,0,1,0,0,8,2
"('cell', 241)",0,0,0,1,0,0,6,1
"('cell', 369)",0,0,2,0,0,0,5,0
"('cell', 593)",0,0,0,4,0,2,9,1
"('cell', 608)",0,0,0,4,0,2,11,1
"('cell', 4)",1,2,0,1,0,0,6,0
"('cell', 32)",1,1,0,4,0,0,6,0
"('cell', 19)",1,1,0,1,0,0,5,0
"('cell', 174)",0,0,0,4,0,1,6,1
"('cell', 198)",0,0,0,3,0,0,4,1
"('cell', 165)",0,0,0,3,0,0,5,1
"('cell', 205)",0,0,0,2,0,0,3,1
"('cell', 222)",0,0,0,3,0,0,6,2
"('cell', 108)",0,0,0,3,0,3,14,0
"('cell', 49)",0,0,0,1,0,3,21,0
"('cell', 166)",0,0,0,2,0,5,8,0
"('cell', 184)",0,0,0,2,0,3,3,0
"('cell', 170)",0,0,0,3,0,5,8,0
"('cell', 204)",0,0,0,1,0,0,0,0
"('cell', 154)",0,0,0,1,0,1,4,0
"('cell', 194)",0,0,0,1,0,0,0,0
"('cell', 456)",0,0,1,1,0,0,2,0
"('cell', 1301)",0,0,1,1,0,0,3,1
"('cell', 1094)",0,0,1,0,0,0,11,0
"('cell', 226)",0,0,0,3,0,1,2,0
"('cell', 229)",0,0,0,3,0,1,1,0
"('cell', 371)",0,0,2,0,0,0,2,0
"('cell', 459)",0,0,0,1,0,4,2,1
"('cell', 431)",1,0,1,6,0,4,11,0
"('cell', 473)",1,0,3,5,0,2,10,0
"('cell', 330)",0,0,0,1,0,3,8,0
"('cell', 445)",1,0,2,4,0,4,8,0
"('cell', 637)",0,0,1,3,1,1,14,0
"('cell', 622)",0,0,1,2,1,2,13,0
"('cell', 676)",0,0,1,1,1,0,12,0
"('cell', 579)",1,0,0,5,0,4,7,0
"('cell', 540)",0,0,0,2,0,3,2,0
"('cell', 535)",0,0,0,2,0,2,2,0
"('cell', 559)",0,0,0,3,0,1,3,0
"('cell', 566)",0,0,0,5,0,3,4,0
"('cell', 379)",0,0,0,2,0,2,3,0
"('cell', 337)",0,0,0,2,0,1,7,0
"('cell', 1465)",0,0,1,1,0,0,8,0
"('cell', 1464)",0,0,1,2,0,0,13,0
"('cell', 1454)",0,0,1,2,0,0,18,0
"('cell', 1499)",0,0,1,1,0,0,8,0
"('cell', 1486)",0,0,0,1,0,0,9,0
"('cell', 1285)",0,0,0,3,0,0,14,2
"('cell', 1339)",0,0,0,3,0,0,10,0
"('cell', 1163)",0,0,0,3,0,1,10,0
"('cell', 1310)",0,0,0,4,0,0,14,2
"('cell', 1493)",0,0,1,1,2,0,1,1
"('cell', 1511)",0,0,0,1,1,0,1,1
"('cell', 1419)",0,0,0,1,1,0,3,1
"('cell', 1410)",0,0,0,1,1,0,5,1
"('cell', 1501)",0,0,1,1,1,0,1,1
"('cell', 1422)",0,0,0,2,1,0,6,1
"('cell', 1545)",0,0,0,1,3,0,1,1
"('cell', 1597)",0,0,0,0,4,0,1,0
"('cell', 1598)",0,0,0,0,3,0,1,0
"('cell', 1569)",0,0,0,0,3,0,1,1
"('cell', 1564)",0,0,0,0,4,0,1,1
"('cell', 1588)",0,0,0,0,4,0,5,0
"('cell', 1636)",0,0,0,0,4,0,1,0
"('cell', 1476)",0,0,1,1,3,0,2,1
"('cell', 1506)",0,0,1,1,3,0,2,1
"('cell', 1517)",0,0,1,1,2,0,1,1
"('cell', 1557)",1,0,1,1,3,0,7,1
"('cell', 1414)",0,0,1,2,2,0,2,1
"('cell', 1421)",0,0,1,1,1,0,4,1
"('cell', 1627)",0,0,0,0,1,0,0,0
"('cell', 1605)",0,0,0,0,1,0,0,0
"('cell', 1619)",0,0,0,0,2,0,0,0
"('cell', 1645)",0,0,0,0,4,0,2,0
"('cell', 816)",0,0,0,3,0,2,11,0
"('cell', 806)",0,0,0,2,0,2,12,0
"('cell', 805)",0,0,0,1,0,2,10,0
"('cell', 823)",0,0,0,2,0,2,10,0
"('cell', 1014)",0,1,3,1,3,0,1,0
"('cell', 983)",0,0,2,0,2,0,0,0
"('cell', 827)",0,0,2,0,2,0,1,0
"('cell', 692)",0,0,0,0,0,6,8,1
"('cell', 664)",0,0,0,0,0,6,9,1
"('cell', 714)",0,0,0,0,0,6,12,1
"('cell', 699)",0,0,2,0,1,3,6,0
"('cell', 794)",0,0,1,0,1,1,6,0
"('cell', 824)",0,0,1,0,1,0,3,0
"('cell', 781)",0,0,1,0,1,1,6,0
"('cell', 762)",0,0,1,1,0,5,10,1
"('cell', 810)",0,0,1,1,1,1,10,0
"('cell', 843)",0,0,1,1,1,0,7,0
"('cell', 1117)",0,0,1,0,0,0,9,0
"('cell', 1091)",0,0,1,0,0,0,4,0
"('cell', 976)",0,0,2,0,1,0,0,0
"('cell', 965)",0,0,2,0,1,0,0,0
"('cell', 747)",4,0,0,3,0,3,12,0
"('cell', 708)",0,0,1,0,1,0,6,0
"('cell', 696)",5,0,0,4,0,4,9,0
"('cell', 666)",5,0,4,1,1,7,9,0
"('cell', 1125)",0,0,1,1,0,0,15,0
"('cell', 1110)",0,0,1,1,0,0,8,0
"('cell', 586)",0,0,0,2,0,1,17,0
"('cell', 233)",0,0,0,0,0,0,7,0
"('cell', 106)",0,0,1,1,0,0,6,1
"('cell', 91)",0,0,0,1,0,0,6,1
"('cell', 133)",0,0,2,1,0,0,5,0
"('cell', 124)",0,0,1,1,0,0,3,0
"('cell', 118)",0,0,1,1,0,0,8,1
"('cell', 186)",0,0,2,3,0,0,14,1
"('cell', 24)",0,0,0,2,0,1,6,1
"('cell', 9)",0,0,0,2,0,0,3,0
"('cell', 23)",0,1,0,2,0,1,7,1
"('cell', 30)",0,0,0,4,0,1,11,1
"('cell', 21)",0,0,0,2,0,1,5,1
"('cell', 220)",0,0,1,4,0,0,15,0
"('cell', 223)",0,0,2,3,0,0,13,0
"('cell', 232)",0,0,2,1,0,0,10,0
"('cell', 231)",0,0,1,3,0,0,10,0
"('cell', 33)",1,2,0,4,0,0,9,0
"('cell', 31)",1,0,0,3,0,0,7,0
"('cell', 43)",1,0,0,3,0,0,7,0
"('cell', 17)",1,0,0,1,0,0,6,0
"('cell', 840)",0,0,1,1,2,1,15,0
"('cell', 565)",0,0,1,1,0,0,6,0
"('cell', 553)",0,0,0,1,0,3,7,1
"('cell', 716)",0,0,1,1,0,0,14,0
"('cell', 735)",0,0,1,2,0,0,17,0
"('cell', 665)",0,0,0,1,0,0,10,0
"('cell', 660)",0,0,0,1,0,0,13,0
"('cell', 715)",0,0,0,1,0,1,20,0
"('cell', 397)",0,0,1,1,0,0,10,0
"('cell', 392)",0,0,3,1,0,0,7,0
"('cell', 389)",0,0,3,1,0,0,7,0
