,CELL_ID,X,Y
426,427,594,348
383,384,627,323
428,429,615,349
386,387,667,325
261,262,312,242
359,360,259,310
301,302,287,269
324,325,282,289
343,344,353,299
380,381,334,322
407,408,337,340
408,409,376,339
355,356,342,308
388,389,300,327
491,492,319,387
499,500,603,388
452,453,579,365
456,457,599,369
419,420,510,345
451,452,505,365
413,414,528,343
418,419,483,344
378,379,510,320
381,382,492,322
699,700,751,493
724,725,816,505
700,701,803,493
734,735,827,512
741,742,799,515
1330,1331,720,822
775,776,490,534
286,287,698,257
409,410,653,342
829,830,1606,559
849,850,1615,569
1175,1176,1510,740
1137,1138,1497,721
4,5,848,25
33,34,734,69
56,57,727,89
258,259,713,240
797,798,1093,543
636,637,806,465
675,676,819,484
725,726,904,504
366,367,1355,315
307,308,1365,274
609,610,1335,452
689,690,1411,486
1353,1354,1465,831
1354,1355,1489,832
1615,1616,1626,974
1644,1645,1632,995
1997,1998,1578,1240
1985,1986,1598,1231
2011,2012,1593,1246
1995,1996,1561,1237
2026,2027,1575,1258
2068,2069,1559,1282
2157,2158,951,1347
2113,2114,721,1319
2206,2207,697,1384
2234,2235,746,1403
2207,2208,724,1383
1440,1441,283,879
1555,1556,265,942
1532,1533,222,929
1517,1518,278,925
1583,1584,232,958
1612,1613,427,972
1585,1586,392,960
1300,1301,350,805
1348,1349,369,829
1390,1391,389,850
1344,1345,405,827
1262,1263,379,783
1284,1285,394,795
1308,1309,382,808
1267,1268,355,786
1329,1330,446,821
1305,1306,414,806
1304,1305,333,807
1279,1280,291,792
1233,1234,333,768
1272,1273,337,789
1259,1260,316,781
1180,1181,353,745
1220,1221,348,764
1194,1195,371,753
1138,1139,358,721
1158,1159,319,731
1179,1180,328,746
1211,1212,319,759
1057,1058,325,684
925,926,439,608
551,552,480,419
594,595,474,449
791,792,513,543
2023,2024,472,1255
2059,2060,488,1277
2052,2053,469,1276
1987,1988,475,1233
2009,2010,449,1247
1945,1946,336,1200
1912,1913,416,1177
1901,1902,298,1167
1025,1026,939,667
1047,1048,956,680
1062,1063,940,686
1009,1010,948,657
1024,1025,912,668
1001,1002,913,653
981,982,927,642
1649,1650,879,998
1627,1628,917,983
1735,1736,920,1053
2185,2186,992,1363
2211,2212,995,1384
2204,2205,969,1379
2264,2265,1322,1427
1249,1250,866,775
1235,1236,848,767
1173,1174,902,740
1195,1196,887,751
1087,1088,1076,697
1142,1143,1075,724
1072,1073,1098,691
1129,1130,1097,715
1136,1137,1112,721
945,946,1186,618
894,895,1187,593
838,839,1154,563
869,870,1163,578
978,979,1072,640
228,229,720,219
243,244,693,228
245,246,677,229
201,202,696,199
5,6,603,30
6,7,649,31
59,60,573,92
69,70,526,104
284,285,524,256
285,286,661,258
137,138,401,149
29,30,491,67
317,318,395,282
302,303,349,276
186,187,406,186
159,160,389,168
325,326,319,287
316,317,305,281
291,292,314,263
314,315,331,280
342,343,326,300
354,355,298,305
433,434,307,355
556,557,313,423
625,626,228,458
1082,1083,1513,695
706,707,732,495
655,656,753,472
865,866,870,577
1324,1325,474,813
1306,1307,509,806
1351,1352,529,832
1309,1310,551,808
1052,1053,432,675
1085,1086,604,698
1067,1068,577,689
940,941,456,619
965,966,428,632
777,778,1674,533
817,818,1648,555
928,929,1315,611
956,957,1299,628
920,921,1333,602
931,932,1280,613
78,79,1260,110
115,116,1240,134
198,199,1268,194
143,144,1270,152
738,739,1253,513
786,787,1165,539
691,692,1166,488
27,28,849,62
14,15,856,41
8,9,723,32
0,1,721,19
23,24,714,57
1,2,736,18
45,46,845,82
75,76,838,108
244,245,857,228
912,913,951,599
938,939,972,615
919,920,1058,599
753,754,887,517
713,714,842,498
733,734,940,509
702,703,922,494
353,354,1372,305
389,390,1369,326
292,293,1386,265
264,265,1368,246
399,400,1552,330
833,834,1314,562
895,896,1306,592
870,871,1281,578
815,816,1276,556
784,785,1288,537
708,709,1297,495
742,743,1290,514
684,685,1310,485
632,633,1313,464
755,756,1310,520
624,625,1386,458
613,614,1362,453
1392,1393,1456,850
1969,1970,1566,1216
1916,1917,1564,1179
2044,2045,1533,1267
2018,2019,1546,1253
1586,1587,618,959
2115,2116,924,1314
2135,2136,902,1328
2129,2130,880,1325
2062,2063,892,1282
2134,2135,808,1329
2112,2113,786,1314
2222,2223,759,1390
2216,2217,776,1388
1623,1624,347,980
1588,1589,353,961
1652,1653,334,1001
1759,1760,356,1072
1747,1748,337,1063
1705,1706,347,1035
1727,1728,201,1048
1542,1543,155,934
1590,1591,192,964
1437,1438,419,876
1429,1430,389,872
1507,1508,404,918
1481,1482,418,903
1546,1547,420,937
1545,1546,399,935
1487,1488,384,910
1557,1558,360,944
1526,1527,374,927
1456,1457,342,890
1566,1567,334,948
1439,1440,324,877
1107,1108,438,707
1077,1078,426,691
1084,1085,456,698
1255,1256,424,781
665,666,494,480
1785,1786,224,1085
1834,1835,326,1122
1791,1792,337,1089
1810,1811,348,1104
1889,1890,321,1158
1862,1863,318,1139
1599,1600,901,969
1647,1648,808,996
1616,1617,831,976
1679,1680,947,1016
1653,1654,936,999
1678,1679,918,1017
1700,1701,951,1032
1358,1359,846,834
1359,1360,875,834
2049,2050,954,1275
2283,2284,1205,1436
2276,2277,1281,1433
2282,2283,720,1437
2281,2282,1190,1434
2267,2268,1153,1431
2280,2281,1140,1435
1979,1980,995,1227
1950,1951,1008,1205
963,964,1345,630
975,976,1321,636
936,937,1341,614
1285,1286,888,797
1336,1337,902,825
1310,1311,957,807
1314,1315,941,812
1391,1392,1034,850
1060,1061,1000,683
843,844,1088,566
819,820,1120,558
110,111,688,134
138,139,747,150
104,105,724,128
129,130,723,145
88,89,740,114
160,161,701,167
136,137,703,148
169,170,681,174
190,191,707,189
97,98,433,124
73,74,505,106
135,136,575,149
82,83,550,113
95,96,521,122
247,248,528,231
256,257,542,238
232,233,536,220
273,274,554,250
280,281,396,254
239,240,404,224
254,255,358,235
219,220,323,209
211,212,383,201
237,238,382,224
180,181,331,182
403,404,257,335
432,433,240,355
481,482,263,382
534,535,260,408
485,486,243,383
474,475,279,377
440,441,258,360
441,442,274,361
1037,1038,1520,670
984,985,1538,641
1130,1131,1446,717
803,804,859,547
854,855,846,573
793,794,846,543
827,828,865,559
773,774,870,530
831,832,881,562
1273,1274,454,788
1243,1244,516,773
1274,1275,524,791
1253,1254,562,777
1043,1044,557,672
955,956,644,625
650,651,828,468
266,267,853,249
1021,1022,1296,666
1074,1075,1279,691
980,981,1281,643
1014,1015,1351,662
991,992,1356,644
1002,1003,1326,653
218,219,1229,205
200,201,1244,195
659,660,1183,475
718,719,1274,500
400,401,1254,329
480,481,1217,380
502,503,1335,392
559,560,1325,422
468,469,1338,371
581,582,1314,435
16,17,879,43
17,18,825,53
7,8,819,29
48,49,818,81
3,4,793,23
15,16,756,42
9,10,740,37
20,21,751,56
2,3,767,25
24,25,788,57
183,184,827,183
145,146,822,155
182,183,804,183
178,179,857,182
205,206,848,198
164,165,842,171
134,135,852,150
171,172,873,174
196,197,889,195
227,228,877,217
111,112,782,134
105,106,762,128
130,131,766,145
154,155,770,166
157,158,802,166
62,63,786,94
83,84,779,112
32,33,800,71
34,35,766,73
47,48,750,85
188,189,740,185
193,194,759,190
191,192,722,187
151,152,724,163
184,185,905,184
832,833,969,562
642,643,851,465
679,680,850,484
716,717,862,501
782,783,921,537
807,808,941,551
765,766,913,523
837,838,925,565
842,843,897,566
371,372,1231,319
469,470,1183,376
569,570,1431,429
610,611,1416,453
554,555,1369,419
575,576,1350,434
587,588,1399,437
520,521,1355,402
415,416,1408,342
401,402,1390,331
203,204,1434,196
340,341,1407,296
349,350,1387,303
377,378,1406,319
323,324,1394,283
311,312,1420,276
300,301,1404,270
398,399,1457,328
350,351,1431,302
390,391,1437,327
308,309,1439,274
358,359,1459,306
328,329,1434,288
249,250,1402,230
270,271,1388,248
230,231,1393,217
271,272,1410,249
215,216,1402,203
210,211,1418,205
776,777,1342,537
794,795,1324,542
929,930,1359,612
727,728,1402,505
681,682,1396,482
656,657,1378,472
769,770,1392,524
1394,1395,1358,853
1420,1421,1324,870
1796,1797,1524,1088
1958,1959,1512,1208
1894,1895,1508,1164
2005,2006,1522,1242
1918,1919,1543,1180
1984,1985,1540,1231
1996,1997,818,1241
1863,1864,979,1139
2000,2001,890,1241
1910,1911,937,1175
2109,2110,810,1310
2101,2102,870,1305
2066,2067,878,1288
2100,2101,749,1304
2176,2177,618,1358
2203,2204,612,1381
2159,2160,635,1346
2137,2138,520,1331
1975,1976,833,1222
2178,2179,783,1362
2148,2149,789,1338
2168,2169,767,1350
2182,2183,753,1364
2195,2196,738,1372
2114,2115,738,1318
1716,1717,241,1042
1744,1745,223,1061
1681,1682,214,1018
1682,1683,238,1018
1711,1712,219,1038
1691,1692,193,1026
1611,1612,211,974
1723,1724,363,1047
1751,1752,382,1065
1181,1182,410,744
1146,1147,404,726
1207,1208,387,756
1228,1229,412,766
1171,1172,447,741
1234,1235,462,768
1218,1219,435,762
1174,1175,428,739
902,903,461,597
848,849,449,568
883,884,444,587
1970,1971,291,1217
1955,1956,308,1210
1993,1994,308,1236
2027,2028,276,1261
1554,1555,873,940
1852,1853,939,1134
1878,1879,953,1150
1831,1832,985,1119
1830,1831,962,1118
1826,1827,1010,1116
1845,1846,1001,1132
1409,1410,1011,859
1372,1373,1009,842
1441,1442,857,877
1396,1397,872,854
1380,1381,855,846
1491,1492,868,909
1466,1467,851,895
2077,2078,960,1289
2127,2128,953,1323
2036,2037,1012,1263
2165,2166,1009,1349
2158,2159,981,1344
2131,2132,972,1327
2254,2255,1275,1419
2226,2227,1270,1398
2227,2228,1289,1395
2180,2181,1331,1363
2190,2191,1299,1368
1321,1322,1347,816
1214,1215,1345,759
1016,1017,1388,662
1015,1016,1369,661
1075,1076,1423,690
1112,1113,1437,708
1375,1376,1432,842
1370,1371,1408,839
1213,1214,908,758
1184,1185,940,746
1260,1261,925,782
1297,1298,921,802
1278,1279,942,791
1244,1245,942,771
1224,1225,924,765
1257,1258,898,780
1094,1095,943,702
1369,1370,917,840
1360,1361,972,835
1402,1403,940,855
1363,1364,944,837
1201,1202,1107,755
1208,1209,1092,759
1178,1179,1086,743
1187,1188,1136,747
1209,1210,1120,756
1170,1171,1118,740
1156,1157,1146,731
939,940,1160,614
906,907,1152,597
1007,1008,1103,657
886,887,1133,588
253,254,422,234
176,177,444,180
240,241,493,225
242,243,477,226
233,234,558,223
153,154,565,164
764,765,696,522
825,826,715,558
877,878,694,584
759,760,722,521
754,755,750,519
861,862,818,575
1058,1059,460,683
1005,1006,447,655
1132,1133,538,718
1172,1173,535,740
1144,1145,578,724
1104,1105,553,705
1070,1071,545,691
910,911,626,600
528,529,840,406
506,507,852,393
529,530,865,406
585,586,856,435
605,606,846,450
547,548,856,420
566,567,822,429
598,599,828,447
553,554,835,420
611,612,811,451
238,239,837,225
216,217,823,205
259,260,1193,238
298,299,1199,268
294,295,1235,267
236,237,1215,223
235,236,1254,221
274,275,1209,251
335,336,1246,293
319,320,1211,283
352,353,1195,305
384,385,1188,324
745,746,1103,515
612,613,1136,454
661,662,1142,476
550,551,1142,414
489,490,1157,387
533,534,1177,407
620,621,1157,454
602,603,1178,449
289,290,1186,258
327,328,1187,286
10,11,914,35
18,19,899,55
28,29,917,66
148,149,876,157
109,110,866,132
84,85,861,114
483,484,934,377
234,235,1176,220
680,681,934,485
887,888,994,589
889,890,1009,590
840,841,995,564
862,863,980,576
893,894,973,595
944,945,999,618
801,802,958,544
735,736,959,511
774,775,944,529
574,575,876,433
493,494,1443,386
435,436,1426,352
492,493,1426,385
531,532,1434,406
449,450,1405,365
295,296,1479,268
279,280,1490,253
275,276,1452,252
326,327,1465,286
309,310,1518,274
909,910,1360,597
879,880,1357,583
850,851,1378,570
888,889,1376,590
932,933,1379,612
960,961,1376,630
983,984,1384,644
720,721,1386,500
668,669,1364,478
757,758,1372,521
676,677,1347,482
771,772,1356,525
710,711,1333,497
1462,1463,1402,892
1405,1406,1410,857
1436,1437,1397,874
1419,1420,1385,864
1411,1412,1371,858
1432,1433,1352,870
1544,1545,1319,935
1795,1796,1567,1092
1778,1779,1549,1079
1824,1825,1584,1112
1870,1871,1551,1140
1864,1865,1579,1138
1877,1878,1571,1150
1835,1836,1566,1123
1832,1833,1533,1118
1893,1894,1541,1162
1840,1841,1512,1123
1613,1614,1427,973
1630,1631,1417,985
2006,2007,782,1245
2058,2059,778,1277
2048,2049,818,1274
2025,2026,824,1256
2035,2036,770,1263
2064,2065,760,1285
1848,1849,653,1131
1908,1909,979,1173
1885,1886,974,1158
1897,1898,1001,1163
1924,1925,962,1181
2015,2016,904,1253
1962,1963,916,1209
2087,2088,717,1296
2099,2100,732,1304
2083,2084,740,1291
2104,2105,677,1308
2097,2098,700,1305
2119,2120,657,1319
2082,2083,683,1292
1949,1950,868,1205
1618,1619,244,979
1604,1605,258,968
1658,1659,260,1006
1622,1623,285,981
1641,1642,305,992
1668,1669,380,1011
1646,1647,364,996
1674,1675,352,1014
1696,1697,385,1030
1637,1638,388,989
1675,1676,405,1013
857,858,486,573
885,886,470,585
852,853,508,572
823,824,484,558
818,819,503,557
1514,1515,902,922
1430,1431,893,871
1434,1435,912,873
1800,1801,1008,1096
1773,1774,953,1077
1763,1764,931,1073
1803,1804,969,1098
1774,1775,973,1076
1750,1751,968,1062
1722,1723,942,1043
1937,1938,744,1193
1967,1968,788,1214
1925,1926,758,1185
1990,1991,798,1235
1977,1978,776,1227
1976,1977,815,1224
1777,1778,730,1079
1789,1790,1388,1086
1737,1738,1398,1055
1822,1823,1364,1106
1922,1923,1029,1183
1728,1729,967,1049
1702,1703,976,1033
1725,1726,1004,1046
1527,1528,856,927
1488,1489,853,910
1459,1460,832,891
1494,1495,935,913
1548,1549,939,938
1531,1532,955,929
1475,1476,916,902
1619,1620,967,977
1563,1564,971,947
1579,1580,950,956
1645,1646,962,989
1669,1670,974,1011
1605,1606,930,969
2053,2054,975,1275
2032,2033,992,1259
2002,2003,991,1242
2096,2097,1004,1303
2102,2103,972,1306
2078,2079,991,1290
2121,2122,996,1321
2055,2056,996,1276
2243,2244,1361,1404
2213,2214,1332,1384
2237,2238,1336,1402
2198,2199,1361,1373
2262,2263,1368,1424
2278,2279,1341,1434
2141,2142,1490,1333
2160,2161,1284,1349
2071,2072,1240,1287
1953,1954,1490,1205
1983,1984,1495,1231
2095,2096,1484,1303
2173,2174,1360,1353
2022,2023,1297,1253
1193,1194,1355,749
1204,1205,1367,754
1054,1055,1345,678
1188,1189,1321,749
1133,1134,1269,719
1066,1067,1357,685
1145,1146,1408,723
1124,1125,1422,715
1108,1109,1407,707
1149,1150,1434,726
1162,1163,1452,731
1199,1200,1473,752
1232,1233,1483,769
1271,1272,1484,788
1316,1317,1428,809
1346,1347,1101,827
1381,1382,1088,845
1317,1318,1103,809
1410,1411,1097,860
1164,1165,1172,736
1182,1183,1154,748
1238,1239,1129,768
1268,1269,1133,784
1097,1098,1000,704
1080,1081,976,695
1337,1338,1016,824
1352,1353,996,831
962,963,1164,632
990,991,1182,645
1034,1035,1197,669
1078,1079,1209,692
1088,1089,1120,698
1141,1142,1134,720
942,943,1099,616
905,906,1115,596
927,928,1123,609
951,952,1080,620
921,922,1076,606
979,980,1095,640
878,879,1083,584
882,883,1108,583
124,125,464,142
108,109,482,130
98,99,503,123
214,215,563,204
208,209,539,201
876,877,636,582
1011,1012,492,658
971,972,456,637
937,938,470,616
1121,1122,478,717
1139,1140,452,721
1101,1102,473,702
972,973,598,638
997,998,573,650
943,944,622,620
1032,1033,591,670
1028,1029,627,669
241,242,784,225
263,264,802,246
248,249,820,231
287,288,829,258
297,298,802,269
229,230,805,218
276,277,771,254
91,92,1220,118
71,72,1235,104
63,64,887,94
30,31,884,67
42,43,870,79
43,44,902,82
66,67,868,99
76,77,901,109
128,129,887,144
466,467,910,369
486,487,880,381
453,454,893,367
546,547,896,417
519,520,879,400
501,502,910,391
772,773,975,527
737,738,973,512
783,784,998,537
651,652,953,469
608,609,947,451
634,635,933,461
663,664,943,479
697,698,960,492
580,581,1125,435
644,645,1101,465
688,689,1106,487
545,546,931,416
562,563,948,428
548,549,958,419
530,531,904,405
510,511,932,396
507,508,948,394
631,632,900,459
579,580,891,433
592,593,910,443
647,648,920,469
643,644,880,465
601,602,874,449
670,671,893,482
470,471,1374,372
487,488,1364,383
503,504,1383,394
460,461,1389,370
421,422,1380,346
473,474,1351,376
1219,1220,1291,762
1242,1243,1319,774
1203,1204,1306,755
1364,1365,1311,836
1379,1380,1329,842
1415,1416,1310,860
1327,1328,1322,822
1301,1302,1327,805
1280,1281,1315,792
1263,1264,1303,783
1530,1531,1406,929
1499,1500,1402,914
1552,1553,1393,941
1587,1588,1418,958
1510,1511,1314,920
1467,1468,1322,895
1524,1525,1333,925
1576,1577,1332,955
1573,1574,1316,952
1757,1758,1363,1069
1496,1497,1365,912
1515,1516,1352,925
1471,1472,1370,886
1486,1487,1341,906
1597,1598,1386,967
1628,1629,1398,983
1999,2000,762,1242
1989,1990,746,1233
2042,2043,742,1266
1934,1935,730,1191
1961,1962,747,1211
1968,1969,963,1215
1941,1942,943,1197
1965,1966,987,1212
2001,2002,950,1242
2014,2015,928,1250
1978,1979,941,1226
1991,1992,967,1234
2031,2032,963,1260
2012,2013,974,1248
2046,2047,705,1268
2073,2074,725,1287
2039,2040,725,1264
2065,2066,697,1285
2008,2009,737,1245
1447,1448,959,882
1421,1422,983,865
1423,1424,960,866
1476,1477,951,901
1906,1907,748,1171
1886,1887,739,1159
1843,1844,741,1128
1884,1885,873,1158
1687,1688,855,1021
1828,1829,1289,1116
1846,1847,1337,1131
1815,1816,1338,1104
1844,1845,1360,1130
1708,1709,1125,1034
1600,1601,1007,969
1452,1453,1061,888
1482,1483,976,904
1538,1539,973,931
1559,1560,990,945
1534,1535,1009,929
1460,1461,989,892
1470,1471,1014,898
1654,1655,1108,1002
1606,1607,1120,970
1571,1572,1130,951
2197,2198,1267,1372
1860,1861,1311,1135
1902,1903,1329,1167
1926,1927,1332,1187
2045,2046,1317,1268
2074,2075,1346,1288
2147,2148,1309,1335
2092,2093,1279,1301
2088,2089,1258,1297
2050,2051,1270,1274
2061,2062,1291,1280
2132,2133,1256,1321
2079,2080,1310,1290
2140,2141,1277,1336
1056,1057,1320,682
1102,1103,1293,704
1111,1112,1384,707
1134,1135,1392,718
1090,1091,1398,697
1051,1052,1373,678
1098,1099,1367,702
1303,1304,1475,804
1328,1329,1453,820
1240,1241,1361,772
1245,1246,1342,775
1294,1295,1357,800
1302,1303,1386,805
1283,1284,1406,796
1332,1333,1404,821
1276,1277,1384,789
1342,1343,1383,827
1319,1320,1368,813
1275,1276,1363,788
1457,1458,1101,890
1427,1428,1114,866
1320,1321,1119,815
1163,1164,978,733
1123,1124,965,715
1236,1237,984,768
1196,1197,1016,755
1185,1186,978,748
1287,1288,997,796
1286,1287,970,795
1229,1230,959,767
1026,1027,1139,666
994,995,1163,650
959,960,1118,631
1012,1013,1122,659
1049,1050,1118,677
1050,1051,1184,677
1020,1021,1157,665
1073,1074,1142,690
120,121,522,139
836,837,668,563
859,860,657,573
853,854,679,573
805,806,665,549
800,801,695,545
35,36,1226,77
11,12,938,36
1311,1312,1306,808
1347,1348,1295,827
1282,1283,1286,794
1198,1199,1275,753
1191,1192,1254,748
1498,1499,1112,914
1535,1536,1136,930
1540,1541,1115,935
1472,1473,1113,901
1505,1506,1097,916
1593,1594,1445,963
1539,1540,1424,933
1578,1579,1457,954
1520,1521,1277,924
1521,1522,1298,925
1572,1573,1296,951
1607,1608,1318,971
1403,1404,1293,856
1635,1636,1307,988
1651,1652,1319,999
1575,1576,1363,953
1561,1562,1350,946
1550,1551,1367,938
1577,1578,1379,955
1729,1730,1321,1047
1693,1694,1312,1027
1755,1756,1331,1069
1771,1772,1316,1075
1739,1740,1337,1054
1688,1689,1332,1024
1603,1604,1365,968
1596,1597,1347,967
1825,1826,772,1112
1890,1891,818,1161
1874,1875,767,1150
1929,1930,837,1187
1923,1924,854,1183
1780,1781,887,1081
1857,1858,892,1134
1806,1807,914,1101
1707,1708,794,1034
1706,1707,763,1035
1671,1672,809,1012
1788,1789,1298,1087
1914,1915,1207,1177
1892,1893,1258,1163
1854,1855,1261,1133
1899,1900,1229,1165
1887,1888,1199,1161
1823,1824,1137,1108
1769,1770,1128,1074
1933,1934,1281,1188
2007,2008,1251,1243
1981,1982,1278,1228
2028,2029,1257,1260
2021,2022,1227,1255
1115,1116,1334,709
1079,1080,1339,693
1103,1104,1350,705
1089,1090,1325,697
1118,1119,1316,711
1154,1155,1318,730
1264,1265,1443,783
1250,1251,1465,775
1227,1228,1452,765
1295,1296,1456,799
1292,1293,1436,798
187,188,546,188
117,118,538,138
125,126,556,142
165,166,503,173
133,134,492,149
163,164,479,169
144,145,517,154
166,167,529,172
195,196,522,194
194,195,479,192
1374,1375,1281,841
1326,1327,1280,818
1485,1486,1451,904
1516,1517,1440,923
1479,1480,1419,901
1444,1445,1419,881
1433,1434,1434,871
1412,1413,1445,859
1397,1398,1478,854
1556,1557,1226,943
1564,1565,1265,948
1602,1603,1280,968
1519,1520,1185,924
1549,1550,1154,938
1661,1662,1295,1005
1743,1744,1304,1059
1665,1666,1172,1009
1699,1700,1154,1029
1632,1633,1146,983
1659,1660,1134,1007
1626,1627,1380,982
1833,1834,830,1121
1856,1857,844,1134
1865,1866,822,1139
1820,1821,818,1107
1802,1803,871,1098
1772,1773,785,1075
1814,1815,800,1105
1799,1800,773,1097
1734,1735,775,1053
1749,1750,821,1064
1760,1761,857,1070
1798,1799,823,1094
1768,1769,805,1073
1712,1713,814,1039
1756,1757,1175,1070
1793,1794,1182,1090
1781,1782,1143,1080
1740,1741,1148,1054
1794,1795,1230,1090
1819,1820,1274,1105
1827,1828,1241,1113
1804,1805,1195,1101
1841,1842,1217,1126
1952,1953,1234,1205
1915,1916,1235,1178
